timestamp,client_id,epoch,step,loss,acc,latency_s,MB_tx,MB_rx
1760902147.242811,1,0,176,1.5732215642929077,0.3155014216899872,0.22295022010803223,0.03125,0.03125
1760902147.3364108,2,0,175,1.6159558296203613,0.3331853747367859,0.2126767635345459,0.03125,0.03125
1760902147.415657,3,0,169,1.447408676147461,0.34650734066963196,0.21361589431762695,0.03125,0.03125
1760902147.494657,1,0,177,1.6484206914901733,0.3160112500190735,0.22418212890625,0.03125,0.03125
1760902147.5754852,2,0,176,1.4443724155426025,0.33377471566200256,0.22301673889160156,0.03125,0.03125
1760902147.6656663,3,0,170,1.4333667755126953,0.34740495681762695,0.23223447799682617,0.03125,0.03125
1760902147.7382836,1,0,178,1.702915072441101,0.3161661922931671,0.22533774375915527,0.03125,0.03125
1760902147.7964728,2,0,177,1.705615520477295,0.33383074402809143,0.19814038276672363,0.03125,0.03125
1760902147.8854961,3,0,171,1.5696296691894531,0.34811046719551086,0.20374655723571777,0.03125,0.03125
1760902148.0120049,1,0,179,1.4036712646484375,0.3171007037162781,0.25992774963378906,0.03125,0.03125
1760902148.1024265,2,0,178,1.6048216819763184,0.3342353403568268,0.27576518058776855,0.03125,0.03125
1760902148.167238,3,0,172,1.4924070835113525,0.34889811277389526,0.2580273151397705,0.03125,0.03125
1760902148.2285957,1,0,180,1.5892608165740967,0.3176795542240143,0.19640278816223145,0.03125,0.03125
1760902148.3058422,2,0,179,1.639394998550415,0.33472222089767456,0.18500709533691406,0.03125,0.03125
1760902148.3982542,3,0,173,1.4522805213928223,0.3493175208568573,0.20752406120300293,0.03125,0.03125
1760902148.4822102,1,0,181,1.680328369140625,0.31816619634628296,0.22183537483215332,0.03125,0.03125
1760902148.590869,2,0,180,1.3337503671646118,0.3358943462371826,0.2680976390838623,0.03125,0.03125
1760902148.6841807,3,0,174,1.3560153245925903,0.34982141852378845,0.2688252925872803,0.03125,0.03125
1760902148.7514603,1,0,182,1.506901502609253,0.31890368461608887,0.22835826873779297,0.03125,0.03125
1760902148.82225,2,0,181,1.7583612203598022,0.33585163950920105,0.2093658447265625,0.03125,0.03125
1760902148.8859828,3,0,175,1.484349012374878,0.3502308130264282,0.1893305778503418,0.03125,0.03125
1760902149.008814,1,0,183,1.4363569021224976,0.31971806287765503,0.24015569686889648,0.03125,0.03125
1760902149.1056373,2,0,182,1.4710755348205566,0.3365778625011444,0.265547513961792,0.03125,0.03125
1760902149.196002,3,0,176,1.5011188983917236,0.35107699036598206,0.2805924415588379,0.03125,0.03125
1760902149.2448015,1,0,184,1.34372079372406,0.320777028799057,0.21244239807128906,0.03125,0.03125
1760902149.3260193,2,0,183,1.6155774593353271,0.3366168439388275,0.20471835136413574,0.03125,0.03125
1760902149.3975263,3,0,177,1.5794861316680908,0.3512113690376282,0.19978547096252441,0.03125,0.03125
1760902149.462985,1,0,185,1.547322392463684,0.3219926059246063,0.20227980613708496,0.03125,0.03125
1760902149.5513866,2,0,184,1.6976466178894043,0.3367398679256439,0.2092435359954834,0.03125,0.03125
1760902149.6265814,3,0,178,1.5328521728515625,0.35230445861816406,0.21865153312683105,0.03125,0.03125
1760902149.7094836,1,0,186,1.717456340789795,0.3222760558128357,0.22314667701721191,0.03125,0.03125
1760902149.7975726,2,0,185,1.5122923851013184,0.33719757199287415,0.24068117141723633,0.03125,0.03125
1760902149.868394,3,0,179,1.5431151390075684,0.35277777910232544,0.22001075744628906,0.03125,0.03125
1760902149.9615285,1,0,187,1.400476336479187,0.3231382966041565,0.23299789428710938,0.03125,0.03125
1760902150.050401,2,0,186,1.4604580402374268,0.3380681872367859,0.23994207382202148,0.03125,0.03125
1760902150.086567,3,0,180,1.5596628189086914,0.35290056467056274,0.2010328769683838,0.03125,0.03125
1760902150.197002,1,0,188,1.4360162019729614,0.3239913880825043,0.18754243850708008,0.03125,0.03125
1760902150.2805917,2,0,187,1.5277516841888428,0.33909574151039124,0.2197706699371338,0.03125,0.03125
1760902150.3416576,3,0,181,1.6195862293243408,0.3531936705112457,0.21285581588745117,0.03125,0.03125
1760902150.4149714,1,0,189,1.6788585186004639,0.324259877204895,0.2012033462524414,0.03125,0.03125
1760902150.512955,2,0,188,1.5045781135559082,0.3396163880825043,0.2262866497039795,0.03125,0.03125
1760902150.5961773,3,0,182,1.6098673343658447,0.3534836173057556,0.23677897453308105,0.03125,0.03125
1760902150.6808228,1,0,190,1.6400854587554932,0.32460734248161316,0.24181818962097168,0.03125,0.03125
1760902150.7585196,2,0,189,1.4720405340194702,0.3405427634716034,0.22609543800354004,0.03125,0.03125
1760902150.8214357,3,0,183,1.4574756622314453,0.3541949689388275,0.20317935943603516,0.03125,0.03125
1760902150.9103897,1,0,191,1.6307590007781982,0.324951171875,0.21355152130126953,0.03125,0.03125
1760902150.9761162,2,0,190,1.583860993385315,0.3409685790538788,0.20824408531188965,0.03125,0.03125
1760902151.0599833,3,0,184,1.445749044418335,0.3546452820301056,0.21673941612243652,0.03125,0.03125
1760902151.132096,1,0,192,1.36056649684906,0.32634392380714417,0.21215581893920898,0.03125,0.03125
1760902151.2375453,2,0,191,1.53399658203125,0.3411458432674408,0.2436356544494629,0.03125,0.03125
1760902151.2985754,3,0,185,1.647886037826538,0.355174720287323,0.2271277904510498,0.03125,0.03125
1760902151.3539765,1,0,193,1.5903457403182983,0.3270779550075531,0.20138859748840332,0.03125,0.03125
1760902151.41554,2,0,192,1.5219531059265137,0.3418070077896118,0.1739668846130371,0.03125,0.03125
1760902151.4790661,3,0,186,1.508918046951294,0.35561496019363403,0.1764824390411377,0.03125,0.03125
1760902151.5535204,1,0,194,1.3748925924301147,0.32836538553237915,0.19097304344177246,0.03125,0.03125
1760902151.6263988,2,0,193,1.6938880681991577,0.34205862879753113,0.19788742065429688,0.03125,0.03125
1760902151.7107544,3,0,187,1.5148111581802368,0.35580119490623474,0.2131361961364746,0.03125,0.03125
1760902151.7764356,1,0,195,1.4689350128173828,0.32892218232154846,0.21098566055297852,0.03125,0.03125
1760902151.8536398,2,0,194,1.530638337135315,0.34262821078300476,0.2120654582977295,0.03125,0.03125
1760902151.917266,3,0,188,1.4847170114517212,0.3563988208770752,0.1930985450744629,0.03125,0.03125
1760902152.0006566,1,0,196,1.5010311603546143,0.3293147087097168,0.20036983489990234,0.03125,0.03125
1760902152.0882964,2,0,195,1.358551025390625,0.3431122303009033,0.2185823917388916,0.03125,0.03125
1760902152.163416,3,0,189,1.61155104637146,0.3569079041481018,0.21554255485534668,0.03125,0.03125
1760902152.2297623,1,0,197,1.4937455654144287,0.33001893758773804,0.20515131950378418,0.03125,0.03125
1760902152.2918093,2,0,196,1.5100862979888916,0.343432754278183,0.1873180866241455,0.03125,0.03125
1760902152.4151213,3,0,190,1.4346354007720947,0.35716623067855835,0.24100708961486816,0.03125,0.03125
1760902152.4942164,1,0,198,1.5362770557403564,0.33048051595687866,0.24336981773376465,0.03125,0.03125
1760902152.5455406,2,0,197,1.565536379814148,0.34390783309936523,0.2209310531616211,0.03125,0.03125
1760902152.6340358,3,0,191,1.645552635192871,0.3573404848575592,0.20305204391479492,0.03125,0.03125
1760902152.7021754,1,0,199,1.227808952331543,0.3317187428474426,0.19644618034362793,0.03125,0.03125
1760902152.7595131,2,0,198,1.405281901359558,0.3445351719856262,0.19033455848693848,0.03125,0.03125
1760902152.8365126,3,0,192,1.4413615465164185,0.3577558398246765,0.19643211364746094,0.03125,0.03125
1760902152.9379802,1,0,200,1.4029810428619385,0.33232274651527405,0.22480154037475586,0.03125,0.03125
1760902153.0545533,2,0,199,1.457489013671875,0.3455468714237213,0.27265119552612305,0.03125,0.03125
1760902153.1896515,3,0,193,1.337817907333374,0.35840851068496704,0.33723020553588867,0.03125,0.03125
1760902153.286879,1,0,201,1.4830355644226074,0.333230197429657,0.34056830406188965,0.03125,0.03125
1760902153.4165552,2,0,200,1.4740211963653564,0.34623757004737854,0.34128808975219727,0.03125,0.03125
1760902153.5292094,3,0,194,1.42072331905365,0.359375,0.31969380378723145,0.03125,0.03125
1760902153.5904,1,0,202,1.4567327499389648,0.33358991146087646,0.27754688262939453,0.03125,0.03125
1760902153.6735919,2,0,201,1.5649631023406982,0.346457302570343,0.22972774505615234,0.03125,0.03125
1760902153.7662358,3,0,195,1.6054961681365967,0.3598533272743225,0.23500895500183105,0.03125,0.03125
1760902153.9352586,1,0,203,1.5707978010177612,0.33409926295280457,0.32224512100219727,0.03125,0.03125
1760902153.994177,2,0,202,1.5237056016921997,0.3470597267150879,0.2942359447479248,0.03125,0.03125
1760902154.0907009,3,0,196,1.6222023963928223,0.3600095212459564,0.2883141040802002,0.03125,0.03125
1760902154.214106,1,0,204,1.486793041229248,0.3343749940395355,0.27884745597839355,0.03125,0.03125
1760902154.36809,2,0,203,1.3694276809692383,0.34780943393707275,0.3561086654663086,0.03125,0.03125
1760902154.5171285,3,0,197,1.6241235733032227,0.36040088534355164,0.4002833366394043,0.03125,0.03125
1760902154.5615754,1,0,205,1.4052743911743164,0.3350273072719574,0.31120944023132324,0.03125,0.03125
1760902154.67618,2,0,204,1.766214370727539,0.3477134108543396,0.27382493019104004,0.03125,0.03125
1760902154.7285984,3,0,198,1.6820154190063477,0.36047425866127014,0.20271563529968262,0.03125,0.03125
1760902154.827738,1,0,206,1.7779619693756104,0.3352203965187073,0.24940800666809082,0.03125,0.03125
1760902154.933175,2,0,205,1.6540495157241821,0.3479217290878296,0.25296568870544434,0.03125,0.03125
1760902155.0270758,3,0,199,1.4245587587356567,0.3611718714237213,0.2826547622680664,0.03125,0.03125
1760902155.102734,1,0,207,1.5875025987625122,0.3360126316547394,0.23873305320739746,0.03125,0.03125
1760902155.2034688,2,0,206,1.438463807106018,0.348505437374115,0.24135875701904297,0.03125,0.03125
1760902155.3175616,3,0,200,1.414365530014038,0.3615516126155853,0.27319860458374023,0.03125,0.03125
1760902155.4471998,1,0,208,1.608168601989746,0.3358253538608551,0.3217027187347412,0.03125,0.03125
1760902155.5564144,2,0,207,1.5762476921081543,0.34833234548568726,0.3257012367248535,0.03125,0.03125
1760902155.6814845,3,0,201,1.541337251663208,0.36177289485931396,0.33428430557250977,0.03125,0.03125
1760902155.8022294,1,0,209,1.4983539581298828,0.33653274178504944,0.3279862403869629,0.03125,0.03125
1760902155.9230714,2,0,208,1.411146640777588,0.3489832580089569,0.3415842056274414,0.03125,0.03125
1760902156.0113926,3,0,202,1.7019503116607666,0.36145320534706116,0.30324721336364746,0.03125,0.03125
1760902156.134474,1,0,210,1.6148386001586914,0.33641883730888367,0.2966952323913574,0.03125,0.03125
1760902156.2293108,2,0,209,1.4244954586029053,0.34947916865348816,0.278688907623291,0.03125,0.03125
1760902156.3399992,3,0,203,1.4889657497406006,0.3619025647640228,0.297609806060791,0.03125,0.03125
1760902156.4476354,1,0,211,1.639385461807251,0.33674824237823486,0.28725767135620117,0.03125,0.03125
1760902156.5580926,2,0,210,1.6673681735992432,0.34967416524887085,0.3013582229614258,0.03125,0.03125
1760902156.7208345,3,0,204,1.61360502243042,0.3618902564048767,0.36168909072875977,0.03125,0.03125
1760902156.8012397,1,0,212,1.3738420009613037,0.33766138553619385,0.31151318550109863,0.03125,0.03125
1760902156.8845503,2,0,211,1.5168662071228027,0.3497936427593231,0.29451704025268555,0.03125,0.03125
1760902156.9616058,3,0,205,1.3901658058166504,0.3630157709121704,0.23255276679992676,0.03125,0.03125
1760902157.041627,1,0,213,1.474839448928833,0.3379818797111511,0.2140810489654541,0.03125,0.03125
1760902157.1154587,2,0,212,1.483818769454956,0.35035210847854614,0.21157121658325195,0.03125,0.03125
1760902157.2079341,3,0,206,1.7035324573516846,0.36292269825935364,0.22850275039672852,0.03125,0.03125
1760902157.303356,1,0,214,1.3182621002197266,0.3388808071613312,0.24756097793579102,0.03125,0.03125
1760902157.3991473,2,0,213,1.6912109851837158,0.35039427876472473,0.2554967403411865,0.03125,0.03125
1760902157.50601,3,0,207,1.630066990852356,0.36305588483810425,0.2608785629272461,0.03125,0.03125
1760902157.5724914,1,0,215,1.3614226579666138,0.33991608023643494,0.25150275230407715,0.03125,0.03125
1760902157.6753135,2,0,214,1.5661342144012451,0.35058140754699707,0.2563652992248535,0.03125,0.03125
1760902157.7909179,3,0,208,1.4812594652175903,0.36378589272499084,0.2817366123199463,0.03125,0.03125
1760902157.9266934,1,0,216,1.573011875152588,0.34014976024627686,0.31979990005493164,0.03125,0.03125
1760902158.0315835,2,0,215,1.2463183403015137,0.35163483023643494,0.328127384185791,0.03125,0.03125
1760902158.1160862,3,0,209,1.4860187768936157,0.36406248807907104,0.2930417060852051,0.03125,0.03125
1760902158.1933017,1,0,217,1.4973223209381104,0.3405246436595917,0.24668192863464355,0.03125,0.03125
1760902158.2701738,2,0,216,1.4310506582260132,0.3521025478839874,0.22193217277526855,0.03125,0.03125
1760902158.3437462,3,0,210,1.558529257774353,0.3648548722267151,0.21092510223388672,0.03125,0.03125
1760902158.4403305,1,0,218,1.4155088663101196,0.34118151664733887,0.2321782112121582,0.03125,0.03125
1760902158.522474,2,0,217,1.5227757692337036,0.3527092933654785,0.23514246940612793,0.03125,0.03125
1760902158.5787296,3,0,211,1.5487762689590454,0.3651975095272064,0.21679210662841797,0.03125,0.03125
1760902158.6496735,1,0,219,1.4602415561676025,0.34204545617103577,0.19876551628112793,0.03125,0.03125
1760902158.7132037,2,0,218,1.4350073337554932,0.3533104956150055,0.18672657012939453,0.03125,0.03125
1760902158.7916286,3,0,212,1.2653850317001343,0.3663438856601715,0.20540976524353027,0.03125,0.03125
1760902158.9002967,1,0,220,1.6264351606369019,0.34261876344680786,0.2347733974456787,0.03125,0.03125
1760902158.9776077,2,0,219,1.6637108325958252,0.35319602489471436,0.2380826473236084,0.03125,0.03125
1760902159.0456967,3,0,213,1.559123158454895,0.36682242155075073,0.22389483451843262,0.03125,0.03125
1760902159.122323,1,0,221,1.433213233947754,0.34297579526901245,0.2061467170715332,0.03125,0.03125
1760902159.25588,2,0,220,1.4457666873931885,0.3538602888584137,0.2579021453857422,0.03125,0.03125
1760902159.33465,3,0,214,1.3099398612976074,0.36758720874786377,0.26673007011413574,0.03125,0.03125
1760902159.4484756,1,0,222,1.3953497409820557,0.34382006525993347,0.3103339672088623,0.03125,0.03125
1760902159.5420685,2,0,221,1.364020824432373,0.354377806186676,0.2692892551422119,0.03125,0.03125
1760902159.6222312,3,0,215,1.5131455659866333,0.36769387125968933,0.2288961410522461,0.03125,0.03125
1760902159.6992884,1,0,223,1.4446626901626587,0.3443777859210968,0.2187509536743164,0.03125,0.03125
1760902159.7663574,2,0,222,1.5033726692199707,0.3548206388950348,0.2038285732269287,0.03125,0.03125
1760902159.8423316,3,0,216,1.5948833227157593,0.3680875599384308,0.20379853248596191,0.03125,0.03125
1760902159.9174695,1,0,224,1.5184799432754517,0.34486111998558044,0.2081904411315918,0.03125,0.03125
1760902159.9953089,2,0,223,1.5298086404800415,0.3550502359867096,0.21695542335510254,0.03125,0.03125
1760902160.0708723,3,0,217,1.470748782157898,0.3683342933654785,0.21134209632873535,0.03125,0.03125
1760902160.1757572,1,0,225,1.3719217777252197,0.3457549810409546,0.2357652187347412,0.03125,0.03125
1760902160.2785394,2,0,224,1.364262342453003,0.35576388239860535,0.264509916305542,0.03125,0.03125
1760902160.3594606,3,0,218,1.3883044719696045,0.3686501085758209,0.25370025634765625,0.03125,0.03125
1760902160.4318278,1,0,226,1.2805328369140625,0.3466409742832184,0.2348628044128418,0.03125,0.03125
1760902160.4984648,2,0,225,1.4309855699539185,0.35626381635665894,0.20056653022766113,0.03125,0.03125
1760902160.587186,3,0,219,1.411942720413208,0.36917614936828613,0.2125246524810791,0.03125,0.03125
1760902160.6721892,1,0,227,1.3773702383041382,0.3473135828971863,0.22887682914733887,0.03125,0.03125
1760902160.777927,2,0,226,1.462543249130249,0.35669052600860596,0.2634415626525879,0.03125,0.03125
1760902160.8531134,3,0,220,1.3368163108825684,0.3696267008781433,0.24266862869262695,0.03125,0.03125
1760902160.9172113,1,0,228,1.4218533039093018,0.34784388542175293,0.21861767768859863,0.03125,0.03125
1760902160.9879336,2,0,227,1.569909691810608,0.35718202590942383,0.19077825546264648,0.03125,0.03125
1760902161.0871692,3,0,221,1.3688275814056396,0.3701435923576355,0.234055757522583,0.03125,0.03125
1760902161.1618779,1,0,229,1.3712947368621826,0.34843748807907104,0.23228931427001953,0.03125,0.03125
1760902161.2180066,2,0,228,1.3864493370056152,0.357942134141922,0.20987319946289062,0.03125,0.03125
1760902161.290548,3,0,222,1.5469458103179932,0.370235413312912,0.19454026222229004,0.03125,0.03125
1760902161.362755,1,0,230,1.6475484371185303,0.3484848439693451,0.20087718963623047,0.03125,0.03125
1760902161.4627838,2,0,229,1.4603787660598755,0.3581521809101105,0.22989296913146973,0.03125,0.03125
1760902161.5256374,3,0,223,1.4602502584457397,0.3706752359867096,0.21909403800964355,0.03125,0.03125
1760902161.6211693,1,0,231,1.7159664630889893,0.3487338423728943,0.23209381103515625,0.03125,0.03125
1760902161.6988206,2,0,230,1.5684623718261719,0.35849568247795105,0.2301311492919922,0.03125,0.03125
1760902161.7988396,3,0,224,1.5494248867034912,0.370972216129303,0.2552788257598877,0.03125,0.03125
1760902161.8651822,1,0,232,1.3211408853530884,0.34945011138916016,0.23088860511779785,0.03125,0.03125
1760902161.931575,2,0,231,1.4665422439575195,0.35903826355934143,0.2043600082397461,0.03125,0.03125
1760902162.0033357,3,0,225,1.2874886989593506,0.3711974620819092,0.18927764892578125,0.03125,0.03125
1760902162.0690596,1,0,233,1.395888090133667,0.34969285130500793,0.1917581558227539,0.03125,0.03125
1760902162.1568115,2,0,232,1.3404252529144287,0.35971030592918396,0.2057666778564453,0.03125,0.03125
1760902162.2406185,3,0,226,1.360569715499878,0.37169602513313293,0.2244274616241455,0.03125,0.03125
1760902162.3073494,1,0,234,1.4406697750091553,0.35046541690826416,0.22207379341125488,0.03125,0.03125
1760902162.3909733,2,0,233,1.4438486099243164,0.36010950803756714,0.2165820598602295,0.03125,0.03125
1760902162.469566,3,0,227,1.531076431274414,0.37184759974479675,0.22594308853149414,0.03125,0.03125
1760902162.5340724,1,0,235,1.3474318981170654,0.35090041160583496,0.20216965675354004,0.03125,0.03125
1760902162.6374984,2,0,234,1.398390293121338,0.36070477962493896,0.2316749095916748,0.03125,0.03125
1760902162.7145572,3,0,228,1.4890975952148438,0.37247544527053833,0.2365570068359375,0.03125,0.03125
1760902162.7997081,1,0,236,1.7345128059387207,0.35106804966926575,0.2440493106842041,0.03125,0.03125
1760902162.8820841,2,0,235,1.7225866317749023,0.3608977794647217,0.22886323928833008,0.03125,0.03125
1760902162.9560175,3,0,229,1.388098120689392,0.3734374940395355,0.215576171875,0.03125,0.03125
1760902163.0550601,1,0,237,1.5408272743225098,0.35129988193511963,0.23712921142578125,0.03125,0.03125
1760902163.1359527,2,0,236,1.4539315700531006,0.3610232174396515,0.23801112174987793,0.03125,0.03125
1760902163.2053053,3,0,230,1.7037997245788574,0.37337663769721985,0.22123408317565918,0.03125,0.03125
1760902163.283354,1,0,238,1.4671118259429932,0.3517259359359741,0.20675301551818848,0.03125,0.03125
1760902163.3503833,2,0,237,1.4964860677719116,0.3614758551120758,0.20091485977172852,0.03125,0.03125
1760902163.434211,3,0,231,1.3239963054656982,0.3739897608757019,0.2117159366607666,0.03125,0.03125
1760902163.5045042,1,0,239,1.4427580833435059,0.35208332538604736,0.20536041259765625,0.03125,0.03125
1760902163.5717206,2,0,238,1.6597988605499268,0.3617939352989197,0.20116877555847168,0.03125,0.03125
1760902163.627931,3,0,232,1.2076045274734497,0.375,0.18372297286987305,0.03125,0.03125
1760902163.7135425,1,0,240,1.3473987579345703,0.35289159417152405,0.20036840438842773,0.03125,0.03125
1760902163.78639,2,0,239,1.7126014232635498,0.3615885376930237,0.20755457878112793,0.03125,0.03125
1760902163.8719714,3,0,233,1.5257532596588135,0.3756009638309479,0.21908211708068848,0.03125,0.03125
1760902163.942225,1,0,241,1.3850138187408447,0.35330578684806824,0.21300363540649414,0.03125,0.03125
1760902164.0483942,2,0,240,1.6390807628631592,0.36177384853363037,0.246596097946167,0.03125,0.03125
1760902164.1548657,3,0,234,1.4780172109603882,0.3759308457374573,0.2694242000579834,0.03125,0.03125
1760902164.2504685,1,0,242,1.7010202407836914,0.35345935821533203,0.2922048568725586,0.03125,0.03125
1760902164.3317623,2,0,241,1.4837560653686523,0.3621513545513153,0.2551305294036865,0.03125,0.03125
1760902164.4232664,3,0,235,1.3847713470458984,0.37658897042274475,0.24635624885559082,0.03125,0.03125
1760902164.4960768,1,0,243,1.5371084213256836,0.3535476326942444,0.22906756401062012,0.03125,0.03125
1760902164.5561972,2,0,242,1.4981496334075928,0.3627186119556427,0.2001664638519287,0.03125,0.03125
1760902164.6191666,3,0,236,1.4615347385406494,0.37684598565101624,0.17995333671569824,0.03125,0.03125
1760902164.697355,1,0,244,1.1887022256851196,0.3540816307067871,0.19071626663208008,0.03125,0.03125
1760902164.7645338,2,0,243,1.3974509239196777,0.36334529519081116,0.19168376922607422,0.03125,0.03125
1760902164.8302078,3,0,237,1.3614327907562256,0.3772321343421936,0.18948817253112793,0.03125,0.03125
1760902164.892213,1,0,245,1.3302562236785889,0.3547383248806,0.18695497512817383,0.03125,0.03125
1760902164.9635346,2,0,244,1.6837759017944336,0.3636479675769806,0.18732619285583496,0.03125,0.03125
1760902165.0280428,3,0,238,1.4716535806655884,0.37800732254981995,0.1862032413482666,0.03125,0.03125
1760902165.100896,1,0,246,1.3056752681732178,0.3551366329193115,0.19323134422302246,0.03125,0.03125
1760902165.151841,2,0,245,1.5646917819976807,0.36388465762138367,0.177473783493042,0.03125,0.03125
1760902165.2284908,3,0,239,1.6144096851348877,0.37838542461395264,0.18956780433654785,0.03125,0.03125
1760902165.300754,1,0,247,1.3356515169143677,0.35546875,0.19309043884277344,0.03125,0.03125
1760902165.366223,2,0,246,1.6663062572479248,0.36405616998672485,0.19439959526062012,0.03125,0.03125
1760902165.430755,3,0,240,1.5772864818572998,0.378695547580719,0.20226407051086426,0.03125,0.03125
1760902165.493667,1,0,248,1.7188327312469482,0.3555471897125244,0.18643712997436523,0.03125,0.03125
1760902165.5573072,2,0,247,1.5111584663391113,0.3641633093357086,0.18207740783691406,0.03125,0.03125
1760902165.6337464,3,0,241,1.4811469316482544,0.37861570715904236,0.19414067268371582,0.03125,0.03125
1760902165.715461,1,0,249,1.336385726928711,0.35618749260902405,0.20689868927001953,0.03125,0.03125
1760902165.8517668,2,0,248,1.4706687927246094,0.3647088408470154,0.2777566909790039,0.03125,0.03125
1760902165.937052,3,0,242,1.344944953918457,0.37950101494789124,0.2843790054321289,0.03125,0.03125
1760902165.980508,1,0,250,1.383113145828247,0.3568849563598633,0.22899317741394043,0.03125,0.03125
1760902166.0995557,2,0,249,1.6391324996948242,0.3647499978542328,0.1970057487487793,0.03125,0.03125
1760902166.2128513,3,0,243,1.4724972248077393,0.3798668086528778,0.26613759994506836,0.03125,0.03125
1760902166.321439,1,0,251,1.6128194332122803,0.3570188581943512,0.2998697757720947,0.03125,0.03125
1760902166.403152,2,0,250,1.5446635484695435,0.365102082490921,0.2834172248840332,0.03125,0.03125
1760902166.477333,3,0,244,1.460701823234558,0.3801020383834839,0.2373509407043457,0.03125,0.03125
1760902166.556012,1,0,252,1.4652982950210571,0.35752221941947937,0.22143316268920898,0.03125,0.03125
1760902166.65648,2,0,251,1.4628942012786865,0.3656994104385376,0.23438143730163574,0.03125,0.03125
1760902166.7034764,3,0,245,1.5675477981567383,0.3802083432674408,0.21059036254882812,0.03125,0.03125
1760902166.791213,1,0,253,1.533630609512329,0.35802164673805237,0.20592641830444336,0.03125,0.03125
1760902166.8648279,2,0,252,1.6023592948913574,0.3659214377403259,0.2033989429473877,0.03125,0.03125
1760902166.9270227,3,0,246,1.54172682762146,0.38044029474258423,0.19694209098815918,0.03125,0.03125
1760902166.9945793,1,0,254,1.619340419769287,0.3578431308269501,0.1940913200378418,0.03125,0.03125
1760902167.0569863,2,0,253,1.5768924951553345,0.36583414673805237,0.17965340614318848,0.03125,0.03125
1760902167.1694953,3,0,247,1.1760830879211426,0.38161543011665344,0.22551274299621582,0.03125,0.03125
1760902167.1967316,1,0,255,1.432503342628479,0.35821533203125,0.18558669090270996,0.03125,0.03125
1760902167.2757874,2,0,254,1.5151801109313965,0.36611518263816833,0.1880323886871338,0.03125,0.03125
1760902167.3692567,3,0,248,1.3910623788833618,0.38196536898612976,0.17252516746520996,0.03125,0.03125
1760902167.4148536,1,0,256,1.1653658151626587,0.3588886260986328,0.20240068435668945,0.03125,0.03125
1760902167.591501,2,0,255,1.5748884677886963,0.366455078125,0.2855255603790283,0.03125,0.03125
1760902167.6722322,3,0,249,1.4406559467315674,0.38243749737739563,0.30095601081848145,0.03125,0.03125
1760902167.7626143,1,0,257,1.6566627025604248,0.35907217860221863,0.2700338363647461,0.03125,0.03125
1760902167.8760781,2,0,256,1.4743037223815918,0.36673152446746826,0.27158188819885254,0.03125,0.03125
1760902167.9688036,3,0,250,1.3746528625488281,0.38290587067604065,0.2840287685394287,0.03125,0.03125
1760902168.0246425,1,0,258,1.6492640972137451,0.3592543303966522,0.20623087882995605,0.03125,0.03125
1760902168.1321335,2,0,257,1.5202959775924683,0.3669452667236328,0.23497724533081055,0.03125,0.03125
1760902168.2338524,3,0,251,1.3991926908493042,0.3832465410232544,0.250075101852417,0.03125,0.03125
1760902168.303104,1,0,259,1.3795725107192993,0.3597956597805023,0.2406604290008545,0.03125,0.03125
1760902168.411158,2,0,258,1.4610817432403564,0.3675796389579773,0.26245951652526855,0.03125,0.03125
1760902168.4706974,3,0,252,1.404829978942871,0.38358449935913086,0.2312464714050293,0.03125,0.03125
1760902168.582244,2,0,259,1.4238204956054688,0.36784854531288147,0.17108583450317383,0.03125,0.03125
1760902168.693426,1,1,0,1.4031426906585693,0.3603328466415405,0.220719575881958,0.03125,0.03125
1760902168.726592,3,0,253,1.3865740299224854,0.38391977548599243,0.2518765926361084,0.03125,0.03125
1760902168.8835354,1,1,1,1.498927354812622,0.3606870174407959,0.1901094913482666,0.03125,0.03125
1760902168.9249036,3,0,254,1.6055625677108765,0.3844362795352936,0.19831156730651855,0.03125,0.03125
1760902168.9582229,2,1,0,1.5149778127670288,0.36823514103889465,0.19984841346740723,0.03125,0.03125
1760902169.063272,1,1,2,1.3681118488311768,0.3611573278903961,0.1728839874267578,0.03125,0.03125
1760902169.1291118,3,0,255,1.708762288093567,0.38427734375,0.1958603858947754,0.03125,0.03125
1760902169.1931698,2,1,1,1.3688390254974365,0.3687380850315094,0.18767046928405762,0.03125,0.03125
1760902169.272045,1,1,3,1.4155027866363525,0.3614464998245239,0.20877289772033691,0.03125,0.03125
1760902169.3276205,3,0,256,1.455749273300171,0.384545236825943,0.18865442276000977,0.03125,0.03125
1760902169.4024353,2,1,2,1.4162898063659668,0.3690589368343353,0.19598603248596191,0.03125,0.03125
1760902169.4670444,1,1,4,1.3907089233398438,0.3616745173931122,0.19034624099731445,0.03125,0.03125
1760902169.544374,3,0,257,1.387291431427002,0.38493216037750244,0.20723605155944824,0.03125,0.03125
1760902169.6040015,2,1,3,1.382279396057129,0.3694365620613098,0.18709301948547363,0.03125,0.03125
1760902169.6807406,1,1,5,1.603418231010437,0.3618420958518982,0.19390392303466797,0.03125,0.03125
1760902169.7537615,3,0,258,1.3430476188659668,0.38519546389579773,0.19957923889160156,0.03125,0.03125
1760902169.806358,2,1,4,1.3102333545684814,0.370165079832077,0.18283987045288086,0.03125,0.03125
1760902169.9003112,1,1,6,1.4632924795150757,0.36224251985549927,0.21957063674926758,0.03125,0.03125
1760902169.9994316,3,0,259,1.6248180866241455,0.3856971263885498,0.24067401885986328,0.03125,0.03125
